X (m),Y (m),Z (m)
6290.948825301204,4965.85083135392,918.4358446947242
6289.843313253012,4966.593385711676,920.4063396561943
6285.356234939759,4966.964662890554,922.4457172495553
6280.446460843374,4967.716499177783,924.5325222288085
6275.92686746988,4967.837164260918,926.4036455245997
6270.8545180722895,4968.440489676595,928.5446532305867
6264.188930722891,4969.090224739632,930.4406194427979
6261.8153313253015,4969.470783847983,932.5037107291049
6257.75094879518,4970.965174492966,934.4437166567872
6250.565120481928,4970.185492417323,936.4469590989922
6247.8988855421685,4971.45711675498,938.4750444576171
6245.135105421687,4971.187940800292,940.4839330171902
6239.477484939758,4972.450283208478,942.3832868998222
6232.77938253012,4972.515256714783,944.4023384706578
6229.4303313253,4973.044326694684,946.4462329579134
6223.35001506024,4972.914379682076,948.3625251926496
6218.180120481928,4973.45273159145,950.493369887374
6214.1482530120475,4973.341348437786,952.309161232958
6209.108418674698,4972.552384432671,954.3349881446354
6205.141581325301,4973.638370180889,956.37549496147
6197.272936746987,4973.935391923992,958.3471191464137
6195.842274096385,4973.480577379866,960.3074510966211
6186.705542168675,4972.7565868810525,962.3332780082986
6183.421521084337,4973.591960533529,964.3003852993479
6178.284141566265,4973.146427918875,966.2008684054535
6176.690903614457,4972.468847067424,968.2368583283936
6170.122861445783,4972.041878311713,970.3033372851215
6163.945,4972.292490407455,972.2286633076467
6161.408825301205,4972.4874109263665,974.2454564315351
6155.100903614458,4971.605627626532,976.1978838174273
6149.280707831325,4971.345733601317,978.2146769413159
6141.37954819277,4971.030147999269,980.1953349140484
6139.623734939758,4970.092673122602,982.1161440426793
6135.104141566264,4969.767805591084,984.1442294013041
6126.422620481927,4969.229453681711,986.1181120331948
6123.398719879518,4967.994957061941,988.0581179608773
6116.993253012048,4967.994957061941,990.1257261410789
6111.9209036144575,4967.707217248311,992.0137877889745
6103.271897590361,4967.595834094648,994.0091256668643
6098.362123493976,4966.741896583228,995.9852667457025
6092.574442771083,4965.600219258177,997.9885091879075
6086.1689759036135,4965.024739630916,999.9894931831652
6079.210753012048,4963.4746574091,1001.9340160047423
6075.666611445783,4962.110213776723,1004.0016241849435
6070.561746987952,4961.868883610452,1005.9133995257855
6062.432981927711,4961.265558194776,1007.9290634262003
6054.0115813253005,4960.337365247579,1009.9029460580912
6048.158870481927,4959.05645898045,1011.8384350918791
6041.623343373494,4958.889384249956,1013.9433076467101
6034.1773945783125,4956.81951397771,1015.8291108476585
6028.9749849397585,4955.408660697972,1017.8854267931239
6024.715512048192,4954.842463000184,1019.7960729104921
6017.464653614457,4953.1160241184,1021.8196413752223
6009.303373493975,4952.651927644803,1023.8025577949022
6001.564789156626,4950.470674218894,1025.714333135744
5993.923749999999,4949.496071624339,1027.828239478364
5984.364322289156,4949.301151105428,1029.8382572614107
5976.788313253011,4947.008514525855,1031.8392412566686
5972.203689759036,4946.238114379683,1033.8289330171901
5966.058343373494,4944.363164626348,1035.8231416716062
5960.108087349397,4943.193641512882,1037.9246265560166
5952.011837349397,4941.643559291067,1039.8488233550681
5945.378765060241,4940.028503562947,1041.8949762892707
5934.323644578312,4938.979645532615,1043.8553082394783
5927.365421686746,4936.854083683538,1045.8992027267338
5922.293072289156,4935.266873743834,1047.8990574985182
5914.0342469879515,4933.8931481819845,1049.9519857735625
5905.54781626506,4931.581947743469,1052.0952519264965
5897.939292168674,4930.198940252147,1054.0725222288086
5889.517891566265,4927.804202448384,1056.08705690575
5877.714924698795,4926.161300931848,1058.1072377000592
5870.46406626506,4924.889676594191,1060.1319353882632
5865.651837349397,4922.51350264937,1062.1769590989923
5856.905286144577,4921.223314452768,1064.121481920569
5847.053222891565,4918.605810341678,1066.1800563129816
5838.956972891566,4917.315622145077,1068.2115293420272
5830.372996987951,4914.48463365613,1070.2520361588618
5818.017274096385,4912.999524940618,1072.2293064611736
5810.831445783131,4912.693221268044,1074.2596502667457
5801.727228915662,4910.270637675864,1076.2482128037936
5791.940195783132,4908.0615384615385,1078.4084173088322
5784.851912650603,4905.8524392472145,1080.3337433313575
5774.121942771084,4903.652621962362,1082.4499081209246
5764.269879518071,4901.712698702723,1084.535583876704
5757.084051204819,4898.491869175956,1086.4451007705986
5746.028930722891,4895.855801205921,1088.5827208061648
5737.087289156625,4893.915877946281,1090.558861885003
5730.356671686746,4890.398026676413,1092.6242116182573
5721.772695783133,4887.799086424266,1094.6985951393006
5711.042725903614,4885.422912479446,1096.6871576763485
5700.182695783133,4883.715037456606,1098.7796087729696
5691.273569277108,4880.781947743469,1100.773817427386
5681.454021084337,4879.02766307327,1102.8222288085358
5672.284774096385,4875.46340215604,1104.9338767042086
5660.286716867469,4873.5420427553445,1106.9608328393597
5653.393524096385,4871.555709848347,1108.9347154712507
5644.874578313253,4868.539082769963,1110.9865145228216
5632.551370481928,4865.86588708204,1113.0846117368108
5622.471701807229,4863.285510688836,1115.1635121517486
5615.903659638554,4860.111090809429,1117.1102934202727
5604.750993975904,4857.976247030879,1119.1462833432126
5598.182951807228,4854.439831902066,1121.2906787196207
5587.8106475903605,4852.425653206652,1123.3481238885595
5577.275768072289,4848.42514160424,1125.394276822762
5568.236581325301,4845.324977160608,1127.425749851808
5557.344036144578,4842.744600767404,1129.483195020747
5546.223885542168,4839.3752603690855,1131.4390100770597
5539.948478915662,4835.792435592912,1133.6105068168347
5530.974322289156,4832.469504841952,1135.6577889745108
5519.854171686747,4829.898410378221,1137.6655483106103
5507.953659638554,4827.132395395579,1139.7760669828099
5498.979503012049,4824.459199707656,1141.8007646710137
5489.842771084337,4820.922784578843,1143.9372554831061
5482.52688253012,4817.274986296365,1145.9506609365737
5470.1061295180725,4814.583226749498,1148.043112033195
5458.855918674699,4811.018965832268,1150.1310462359218
5450.336972891566,4806.70286862781,1152.1252548903378
5440.745030120483,4804.308130824045,1154.2335151155896
5432.486204819277,4800.576795176321,1156.304510966212
5420.48814759036,4797.040380047507,1158.4059958506225
5416.944006024097,4793.114123880871,1160.4160136336693
5404.003012048192,4789.494171386808,1162.5073355068168
5392.102499999999,4785.707144162252,1164.5817190278601
5383.290918674698,4782.124319386077,1166.6369057498518
5374.674427710843,4777.344125708022,1168.6977385892117
5367.553629518072,4774.178987758086,1170.7969650266746
5358.937138554216,4771.060259455509,1172.8194042679313
5344.3703915662645,4766.920518911019,1174.922018375815
5338.680256024096,4763.996711127354,1176.8496028452876
5330.844126506024,4760.098300749133,1178.988352104327
5319.106189759036,4755.596564955235,1181.1033876704207
5312.278027108434,4751.512515987576,1183.0750118553644
5300.312484939758,4747.929691211402,1185.1561707172496
5294.037078313253,4743.975589256351,1187.191031416716
5284.802801204819,4740.578403069616,1189.2947747480735
5276.674036144577,4735.631134661064,1191.3273770005928
5268.122575301204,4732.066873743835,1193.5135536455246
5257.360090361445,4727.333089713138,1195.4366212211025
5248.483478915663,4723.193349168647,1197.444380557202
5242.01298192771,4719.601242463001,1199.6825014819206
5231.54313253012,4714.802484926001,1201.7049407231773
5225.852996987952,4711.637346976065,1203.7251215174867
5215.838358433734,4706.615823131739,1205.8616123295792
5206.018810240963,4702.559619952495,1207.75757854179
5198.182680722891,4698.178549241733,1209.8511588618849
5189.2735542168675,4692.915695231135,1211.9582898636634
5181.860120481927,4689.537072903345,1214.093651452282
5174.771837349397,4684.923953955784,1216.0517249555423
5164.139412650602,4680.125196418783,1218.1238500296383
5158.384246987951,4674.97372556185,1220.1575815056312
5149.735240963855,4671.3909007856755,1222.1574362774156
5140.891144578313,4666.610707107619,1224.2668257261412
5134.062981927711,4661.644874840125,1226.360406046236
5126.747093373494,4657.458724648273,1228.4043005334916
5121.6097138554205,4652.659967111274,1230.4459365737994
5112.603042168675,4647.731262561667,1232.6174333135743
5102.198222891566,4643.396601498265,1234.4987196206284
5097.060843373494,4638.551434313905,1236.544872554831
5089.87501506024,4634.086826237895,1238.73330764671
5085.778117469879,4628.601205919971,1240.681218138708
5075.958569277108,4624.786332906999,1242.746567871962
5067.862319277107,4619.6255801205925,1244.8232098399524
5064.0580572289155,4613.9543212132285,1246.9472791938351
5054.6612048192765,4609.573250502467,1248.8601837581505
5050.4992771084335,4605.07151470857,1250.8645554238292
5043.703629518072,4599.966453498996,1252.9513604030824
5037.558283132529,4594.508678969488,1254.9692827504446
5032.225813253011,4589.5057189841045,1257.147554831061
5022.568840361445,4583.788050429381,1259.1846739774749
5018.374397590362,4579.722565320666,1261.1517812685238
5013.139472891566,4574.13484377855,1263.164057498518
5006.734006024096,4568.324355929107,1265.2463455838767
5001.6291415662645,4563.711236981547,1267.2315204505037
4993.955587349397,4557.297423716427,1269.3488144635446
4991.386897590361,4552.65645898045,1271.5236988737404
4985.566701807228,4547.300785675134,1273.4648340248962
4980.819503012048,4540.998355563677,1275.4838855957319
4975.974759036144,4535.633400328888,1277.5673029045643
4971.3901355421685,4528.94112917961,1279.6236188500295
4967.228207831326,4523.984578841587,1281.5579786603437
4961.798192771084,4519.046592362507,1283.656075874333
4955.457756024096,4512.725598392108,1285.82192649674
4953.474337349397,4507.397770875206,1287.8963100177832
4945.540662650602,4500.696217796455,1289.8611588618849
4944.305090361446,4495.331262561667,1291.9536099585061
4941.053584337349,4490.198355563677,1293.9749199762894
4932.30703313253,4484.6756075278645,1295.955577949022
4931.201521084337,4478.6052256532075,1298.1936988737402
4923.007725903614,4471.959364151288,1300.2025874333135
4919.333524096386,4467.383372921616,1302.183245406046
4917.317590361446,4462.064827334187,1304.3039270895079
4912.732966867469,4455.056970582862,1306.3681475992887
4910.6845180722885,4449.39499360497,1308.4865708358031
4905.6446837349395,4441.8395030148,1310.380278601067
4904.116475903614,4436.205371825325,1312.490797273266
4899.5643674698795,4429.847250137037,1314.5200118553644
4894.492018072289,4424.008916499179,1316.471310017783
4895.369924698795,4417.613667093003,1318.7534706579727
4886.75343373494,4411.13488032158,1320.7284825133372
4885.355286144579,4405.714233509959,1322.6944605809128
4884.41234939759,4398.956988854377,1324.7677148784824
4877.746762048193,4392.376100858763,1326.850002963841
4877.974367469879,4386.277873195689,1328.9232572614108
4874.202620481928,4380.569486570438,1330.9152074688798
4871.0486596385535,4374.007162433766,1333.033630705394
4866.171400602409,4366.841512881419,1335.159958506224
4865.163433734939,4359.694427188015,1337.08867219917
4864.025406626506,4354.310908094282,1339.1958032009484
4862.009472891566,4347.655764662892,1341.287125074096
4860.773900602409,4340.564370546319,1343.2079342027268
4856.546942771084,4333.556513794994,1345.371526378186
4852.645135542168,4326.483683537366,1347.3555720213396
4850.336566265059,4321.100164443633,1349.3960788381742
4844.6139156626505,4313.145550886169,1351.4772377000593
4844.6139156626505,4307.25152567148,1353.4296650859515
4841.297379518072,4299.371167549791,1355.4814641375222
4838.436054216868,4293.059455508862,1357.5773029045645
4838.761204819277,4286.051598757538,1359.5850622406638
4836.192515060241,4278.728156404167,1361.6967101363364
4837.20048192771,4271.887374383337,1363.7823858921163
4832.420768072289,4265.352896035082,1365.768689982217
4830.795015060241,4258.836981545771,1367.8058091286307
4827.153328313253,4251.179389731409,1369.7661410788382
4832.355737951807,4245.489566965102,1371.9082780082986
4827.966204819278,4238.936524757903,1373.913778897451
4822.406129518072,4230.406431573178,1375.8808861885002
4823.5766716867465,4222.925196418783,1377.792661529342
4821.885888554216,4215.434679334918,1379.9675459395376
4821.788343373493,4209.187940800293,1382.0825815056312
4820.7803765060235,4202.467823862599,1383.9830646117368
4821.398162650602,4194.7545404714065,1386.086807943094
4818.731927710843,4188.2200621231505,1388.2007142857142
4815.252816265061,4181.045130641331,1390.0763544754
4819.089593373494,4173.3782568974975,1392.1597717842324
4824.292003012049,4166.407527864061,1394.254481327801
4813.399457831325,4157.385492417322,1396.0951155898044
4816.520903614457,4151.667823862599,1398.1322347362182
4809.952861445783,4144.028795907181,1400.2382365145227
4809.8228012048185,4135.740032888728,1402.334075281565
4812.163885542169,4129.753188379317,1404.3068286899822
4809.042439759035,4121.909957975517,1406.245705394191
4810.505617469879,4113.9182167001645,1408.3133135743924
4812.033825301204,4106.112114014252,1410.3289774748073
4814.3749096385545,4099.224922346063,1412.4417545939536
4809.074954819276,4091.4188196601503,1414.2586751630113
4805.270692771084,4083.659126621598,1416.2528838174273
4808.424653614457,4076.4656312808333,1418.3001659751037
4804.067635542168,4069.532029965285,1420.2932454060463
4803.644939759036,4061.8280285035635,1422.2998755186723
4800.686069277108,4052.7410195505213,1424.30085951393
4810.993343373493,4046.484999086425,1426.394439834025
4809.465135542168,4039.5328339119314,1428.355901007706
4806.311174698795,4030.640745477801,1430.311716064019
4808.001957831325,4023.549351361229,1432.3239922940131
4801.954156626505,4016.030988488946,1434.4074096028453
4808.16453313253,4008.521907546136,1436.2130379371665
4811.513584337349,4000.2981180339852,1438.2332187314757
4810.147951807228,3991.7123332724295,1440.3245406046237
4818.471807228915,3985.818308057738,1442.2860017783046
4804.913027108433,3977.0932943541025,1444.3502222880852
4808.066987951807,3970.744454595287,1446.5951185536458
4806.798900602409,3962.7063036725754,1448.5272199170124
4811.351009036145,3955.9861867348804,1450.5112655601658
4809.692740963855,3946.2308788598584,1452.5709691760521
4811.643644578313,3938.758925634935,1454.5787285121517
4817.236234939759,3932.679261830807,1456.6135892116183
4807.15656626506,3924.0749132103056,1458.4463189093065
4809.367590361446,3916.0274803581224,1460.543286899822
4815.285331325301,3908.7875753699986,1462.771244813278
4811.416039156626,3900.535940069432,1464.640109662122
4815.642996987952,3892.5534807235526,1466.5530142264374
4824.324518072289,3884.663840672393,1468.6669205690575
4817.106174698795,3877.358962177965,1470.5696621221102
4821.528222891566,3870.369669285584,1472.5853260225251
4814.342394578313,3860.447286680067,1474.374016004742
4814.927665662651,3852.910359948841,1476.36257854179
4820.390195783132,3844.4730860588347,1478.336461173681
4819.28468373494,3837.2053352822954,1480.435687611144
4819.64234939759,3829.946866435228,1482.313586247777
4821.398162650602,3822.5027589987217,1484.3303793716657
4824.096912650602,3813.629234423535,1486.2082780082987
4828.323870481928,3804.969194226202,1488.1561885002964
4830.274774096385,3797.1909373287053,1490.1131327800829
4825.982786144577,3788.976429746026,1492.1095998814462
4822.893855421687,3779.991522017176,1493.7605245998816
4831.80298192771,3774.385236616116,1495.4261292234735
4839.639111445783,3766.996820756441,1497.26450503853
4835.50969879518,3757.8912479444552,1498.9143005334913
4839.7366566265055,3748.627882331446,1500.5674836988737
4842.8906174698795,3741.9356111821676,1502.5097480735033
4836.745271084337,3733.813922894208,1504.000323058684
4841.915165662651,3726.1377672209032,1505.6625400118553
4843.540918674698,3717.7561849077297,1507.0785862477771
4844.126189759036,3708.4278457884166,1508.7408032009484
4845.556852409639,3700.6310250319757,1510.298002371073
4840.191867469879,3693.242609172301,1511.829229401304
4846.109608433735,3686.420391010415,1513.238500296384
4849.523689759036,3677.0549241732147,1514.5788885595732
4840.744623493975,3668.070016444364,1516.1981950207469
4853.197891566265,3661.238516353006,1517.3217723770006
4851.5721385542165,3653.135391923991,1518.5842442205098
4848.905903614457,3643.8720263109817,1520.0420717249556
4855.278855421686,3637.5974419879412,1520.9251244813277
4858.725451807229,3628.9095560021933,1522.2519620628334
4851.2144728915655,3620.889968938425,1523.584445761707
4856.156762048192,3613.1488397588164,1524.3828067575578
4857.424849397589,3605.3427370729037,1525.4047540011854
4858.237725903615,3595.949424447287,1526.526072910492
4860.383719879517,3588.6909556002197,1527.278135743924
4857.09969879518,3581.1169011511056,1528.331701244813
4861.6518072289155,3573.0044947926185,1528.9674540604622
4862.367138554217,3565.439722272977,1529.7850118553647
4867.8946987951795,3556.7796820756444,1530.6895198577356
4863.375105421686,3549.530495158049,1531.3105927682275
4864.122951807229,3542.234898593094,1531.9440871369295
4867.472003012048,3533.3892198063227,1532.6746947243628
4866.496551204819,3524.8219989037098,1533.273183165382
4869.19530120482,3517.3036360314277,1533.5803319502074
4866.984277108433,3508.9498995066697,1534.2409276822764
4873.422259036144,3502.007016261649,1534.563885595732
4868.90266566265,3493.79250867897,1535.125109662122
4872.381777108433,3486.032815640417,1535.101395969176
4873.779924698795,3477.1964187831177,1535.5576022525192
4878.00688253012,3470.355636762288,1535.6039004149377
4876.64125,3461.797697789147,1536.0454267931239
4877.063945783132,3454.4000000000005,1535.8195820983995
4881.453478915662,3446.5103599488402,1535.916695317131
4886.883493975904,3438.230878859858,1535.7958684054533
4883.469412650602,3430.926000365431,1535.9121784232364
4887.273674698795,3422.163858943907,1535.9652519264964
4888.44421686747,3414.47842134113,1535.6671369294606
4887.598825301205,3406.050429380596,1535.5113040901006
4885.355286144579,3398.5877580851457,1535.268521043272
4885.582891566264,3390.7166818929295,1535.0844576170716
4894.979743975903,3383.254010597479,1534.572919383521
4893.256445783131,3374.9930933674405,1534.256736810907
4894.5245331325295,3366.713612278458,1533.5780735032602
4896.995677710843,3358.935355380962,1533.0597599288678
4897.093222891566,3351.8625251233334,1532.4962774155304
4898.751490963855,3343.8058103416784,1531.8221310017782
4898.23125,3336.3988306230594,1531.3376941315946
4907.563072289156,3328.0079663804136,1530.4659336099585
4901.1250903614455,3320.7587794628184,1529.840343805572
4905.449593373493,3312.7484743285227,1528.693052756372
4906.782710843373,3305.1929837383527,1527.7783817427385
4905.612168674698,3297.470418417687,1526.8851659751037
4909.644036144578,3288.828942079299,1525.7875607587432
4906.782710843373,3282.480102320483,1525.020818020154
4916.016987951807,3274.4326694682995,1523.769638411381
4913.74093373494,3266.413082404532,1522.387468879668
4914.228659638554,3259.0989219806324,1521.25937462952
4915.691837349397,3252.174602594556,1519.9076941315943
4917.80531626506,3243.709482916134,1518.6678067575576
4919.333524096386,3237.694792618309,1516.9965560165972
4921.609578313253,3229.7865887082044,1515.5974481327803
4923.755572289157,3222.231098118035,1514.1588174273857
4929.315647590362,3214.471405079482,1512.563224659158
4926.877018072289,3207.203654302942,1510.9777949021932
4929.1205572289155,3199.5274986296367,1509.1416775340842
4928.860436746987,3193.2436323771244,1507.3552459988143
4930.941400602409,3184.063804129363,1505.5789774748073
4933.8352409638555,3177.250867896949,1503.7846413752222
4934.127876506024,3170.484341311895,1501.9281979845882
4933.315,3162.38121688288,1500.0017427385892
4937.086746987951,3155.1505938242285,1497.9307468879667
4937.672018072289,3147.5394116572265,1495.9952578541788
4941.508795180723,3140.512991046958,1493.6758328393598
4941.021069277108,3132.623350995798,1491.4975607587435
4941.801430722891,3124.4552530604797,1489.2684736218139
4943.329638554216,3118.2734880321586,1486.8925874333133
4946.776234939759,3110.5045130641333,1484.5155720213397
4947.979292168675,3103.7379864790796,1482.0708032009484
4951.295828313253,3096.4516718435966,1479.731052163604
4959.1969879518065,3089.527352457519,1477.2083669235328
4958.091475903614,3082.278165539924,1474.5580794309426
4959.099442771084,3074.5463182897865,1471.8558476585656
4959.229503012048,3067.538461538462,1469.1795880260818
4961.147891566265,3060.8554723186558,1466.3192649673979
4963.65155120482,3053.067933491687,1463.4566834617663
4965.765030120481,3046.6541202265676,1460.594101956135
4968.171144578313,3039.943285218345,1457.6897391819798
4973.503614457832,3032.4898958523668,1454.8260284528749
4971.162530120481,3025.1478896400517,1451.7105008891522
4976.4299698795185,3017.972958158232,1448.5509336099587
4978.738539156627,3011.020792983739,1445.4218553645526
4979.616445783132,3004.5234423533716,1442.3198784825133
4987.745210843373,2997.4691759546868,1439.170474214582
4987.257484939759,2989.124721359401,1435.7353764078243
4986.1519728915655,2983.769048054084,1432.5069264967397
4991.0292319277105,2976.6405262196245,1429.027788974511
4993.923072289156,2969.298520007309,1425.713518079431
4995.678885542168,2962.5041476338392,1422.1429134558384
4999.77578313253,2955.1157317741645,1418.6626467101362
5000.361054216867,2949.258834277362,1415.1891553052756
5005.205798192771,2941.4805773798653,1411.506757557795
5009.660361445783,2935.141019550521,1407.8638826318909
5008.132153614457,2928.3188013886356,1404.2300414937758
5007.87203313253,2922.4897496802487,1400.583778897451
5014.570135542169,2914.6186734880325,1396.5919739181977
5019.935120481927,2907.6572263840676,1392.9660373443985
5019.187274096385,2901.1877215421164,1389.0724748073503
5020.715481927711,2895.1823131737624,1385.1721369294605
5026.925858433735,2887.6175406541206,1381.250343805572
5028.324006024096,2880.96239722273,1377.338713692946
5032.225813253011,2874.4650465923633,1373.3390041493774
5034.209231927711,2868.1811803398505,1369.3121932424422
5038.046009036144,2861.4889091905725,1365.2266627148783
5038.24109939759,2854.638845240271,1361.176138114997
5042.110391566264,2848.4106705645904,1357.081573799644
5047.507891566264,2841.6255801205925,1352.8944131594546
5047.377831325301,2835.6665813995983,1348.6677296976884
5051.474728915662,2828.7515439429935,1344.6059128630704
5055.994322289157,2822.411986113649,1340.2832454060463
5060.156249999999,2815.469102868628,1336.1615797273266
5063.245180722891,2810.5032706011334,1331.6074214582097
5068.805256024096,2803.8017175223827,1327.369445761707
5068.4150753012045,2796.5154028868997,1323.1111440426794
5073.97515060241,2790.509994518546,1318.7297569650266
5076.641385542169,2784.96868262379,1314.4793598103142
5077.681867469879,2778.6105609355022,1309.9105216360401
5083.859728915662,2771.398501735794,1305.4704149377592
5087.956626506024,2764.613411291796,1301.1149999999998
5087.208780120482,2758.9607162433767,1296.58794309425
5092.963945783132,2753.8556550338026,1292.2697925311204
5098.621566265059,2745.873195687923,1287.7687077652636
5098.589051204819,2739.8306596016814,1283.2653645524601
5108.278539156626,2733.7417138680803,1278.6931387077652
5108.0509337349395,2728.673780376394,1274.1514018968583
5114.196280120482,2722.1021743102506,1269.7327504445761
5118.618328313252,2715.8275899872106,1265.1006757557793
5119.203599397591,2708.689786223278,1260.5928156490813
5124.568584337349,2704.5871733966746,1255.9539656194427
5130.161174698795,2698.266179426275,1251.414487255483
5134.062981927711,2692.0287228211223,1246.7248221695315
5138.550060240964,2686.4224374200626,1242.140174866627
5140.956174698796,2680.0921615201905,1237.5464937759334
5147.329126506023,2675.182020829527,1232.7856876111439
5151.751174698796,2669.510761922164,1228.040690574985
5155.132740963855,2663.1155125159876,1223.331828689982
5163.976837349397,2657.6484560570075,1218.737018375815
5163.619171686747,2651.4481271697427,1213.941206283343
5171.422786144578,2645.1178512698702,1209.1002252519263
5173.82890060241,2641.4793349168654,1204.4997688203912
5181.144789156627,2634.8798830623064,1199.7175074096028
5181.990180722892,2629.5613374748773,1195.0436514522821
5189.533674698794,2623.6116206833553,1190.2105749851808
5196.069201807229,2618.9335282294905,1185.4260551274451
5198.572861445782,2613.1601680979356,1180.7104179016003
5206.604081325301,2609.428832450211,1176.0647925311202
5210.798524096384,2602.281746756807,1171.1944516893893
5216.5536897590355,2597.770729033438,1166.5623770005927
5218.927289156626,2592.294390644985,1161.7733402489625
5225.397786144578,2586.873743833364,1156.9933372851217
5231.120436746988,2583.485839576101,1152.3838470657972
5240.322198795181,2576.3387538826973,1147.4468820391226
5242.500707831325,2572.245422985566,1142.5934795494961
5250.466897590361,2566.9732870454964,1137.8744546532307
5256.287093373494,2561.7754065412028,1133.012018375815
5263.765557228915,2557.013776722091,1128.3663930053349
5270.8213253012045,2552.122199890371,1123.385388263189
5275.015768072289,2547.9638954869365,1118.5839300533491
5281.486265060241,2542.144125708021,1113.7971517486662
5287.1438855421675,2537.549570619405,1108.922294013041
5298.686731927712,2532.8993239539564,1104.2235951393006
5303.498960843373,2529.205116024119,1099.435687611144
5314.033840361445,2525.0282477617397,1094.508885595732
5319.23625,2519.338424995433,1089.7819561351512
5326.292018072289,2515.8020098666184,1084.921778304683
5333.217725903614,2511.0125342590904,1080.0311114404267
5339.363072289156,2506.993458797735,1075.2240071132187
5345.378358433734,2500.3754430842323,1070.2802667457024
5355.653117469879,2498.630440343505,1065.5567249555422
5362.253674698794,2494.008039466472,1060.538455838767
5372.170768072288,2489.682660332542,1055.7832957913456
5377.795873493976,2485.561483646995,1050.9818375815055
5385.827093373493,2481.6630732687745,1046.0527771191464
5393.760768072289,2478.6464461903897,1041.2693864848843
5404.26313253012,2473.6620500639506,1036.3787196206283
5411.709081325301,2470.0885072172487,1031.6484024896267
5419.3176054216865,2467.9350995797554,1026.675302311796
5430.015060240963,2463.7675132468485,1021.7360788381743
5438.371430722891,2460.8065777452957,1016.9888233550682
5443.898990963855,2455.9521286314643,1012.0371784232366
5453.133268072289,2454.1143065960173,1007.0798873740366
5460.1890361445785,2451.1069614471044,1002.2852045050386
5466.65953313253,2447.097167915221,997.130299347955
5473.650271084337,2444.5632011693774,992.3898192056905
5482.7870030120475,2440.5626895669657,987.4325281564907
5489.972831325301,2437.861648090627,982.5136307053941
5498.134111445783,2436.0145441257087,977.697492590397
5508.896596385542,2432.1996711127354,972.7187462951985
5515.757274096385,2429.972008039467,967.7151570835804
5525.641852409639,2427.3173762104884,962.813197984588
5532.3399548192765,2424.393568426823,957.8288055720215
5541.151536144578,2422.2958523661614,952.8387670420864
5546.516521084337,2419.4370180888,947.8588915234144
5557.116430722891,2416.8659236250687,942.9072465915826
5565.407771084337,2414.9074365064866,937.9273710729105
5576.430376506023,2412.7911565868812,932.9655631298162
5584.494111445783,2410.3221633473418,927.8908328393597
5594.313659638554,2408.9205919970773,922.9753230586841
5601.629548192771,2407.03636031427,917.8915589804386
5611.026400602409,2404.4002923442354,912.8371547125074
5617.984623493976,2403.555636762288,907.8877682276229
5625.983328313253,2401.6714050794817,902.7385091879074
5639.542108433735,2400.780339850174,897.6050592768227
5643.086249999999,2399.6850721724836,892.5619472436279
5654.889216867469,2398.7104695779285,887.4702786010671
5663.895888554217,2396.77054631829,882.4723355068166
5668.350451807229,2396.046555819478,877.329851807943
5680.185933734939,2395.9166088068705,872.3115826911678
5690.200572289156,2394.412936232414,867.1792620035566
5699.369819277108,2393.7075095925456,862.0085477178424
5706.360557228915,2393.9117120409287,856.9315589804386
5716.537771084337,2391.9625068518185,851.7393894487255
5726.162228915662,2391.470564589805,846.6838559573207
5733.965843373494,2392.2131189475613,841.4849110847658
5747.394563253011,2391.776868262379,836.3356520450504
5754.77548192771,2391.9160972044588,831.2213989330172
5763.749638554216,2391.5541019550524,826.0427800829875
5773.796792168674,2392.602959985383,820.9804712507408
5780.429864457831,2392.3430659601686,815.6008506224067
5794.281280120482,2393.1784396126445,810.4854682868997
5801.564653614458,2393.596126438882,805.3621813870777
5808.6529367469875,2394.1623241366715,800.049184943687
5822.927048192771,2395.0069797186193,794.8841167753409
5835.2502560240955,2396.6034715877954,789.7032394783639
5841.785783132529,2397.401717522383,784.5438174273859
5853.068509036145,2397.995761008588,779.2759899229401
5859.116310240964,2399.230257628358,773.9449259039716
5871.276942771084,2400.4740361776,768.6985536455246
5884.738177710843,2402.2840124246304,763.4826704208655
5888.087228915662,2403.620610268592,758.2577534084172
5902.133734939758,2404.929362324137,752.9910551274452
5913.709096385542,2407.3519459163167,747.6272436277416
5920.439713855421,2409.0041293623244,742.5107320687612
5933.348192771084,2411.3988671660886,737.1469205690576
5942.419894578313,2413.106742188928,731.8779638411381
5953.767650602409,2414.5361593276084,726.6451422643746
5963.814804216868,2416.856641695597,721.2542294013041
5977.536159638554,2420.123880869725,716.1286840545347
5984.852048192771,2421.8224739630923,710.7569679905157
5995.451957831325,2425.006175771972,705.5467308832247
6008.327921686747,2426.936817102138,700.0699970361588
6019.5781325301205,2429.610012790061,694.8733106105512
6029.267620481927,2433.202119495707,689.6156461173681
6041.428253012047,2437.7873926548514,684.2428008298756
6050.695045180722,2439.8201352092096,678.9467427385891
6062.237891566265,2443.2637310433042,673.6721398933017
6074.626129518072,2445.1386807966387,668.2439626556018
6086.331551204819,2450.345843230404,662.9930735032602
6096.898945783132,2453.186113648822,657.6326496739774
6104.214834337349,2457.827078384799,652.3625637225844
6122.098117469879,2460.880833181071,647.0529549496148
6130.55203313253,2464.4079663804137,641.6778512151749
6142.062364457831,2468.807600950119,636.3298488441019
6152.857364457831,2472.427553444181,631.0428245406046
6164.692846385542,2477.801790608442,625.6993390634261
6176.820963855422,2481.2917960898963,620.4394161232957
