Frame,Time,X (m),Y (m),Z (m)
1504.0,5.01,1.61233,2.77124,10.118400000000001
1505.0,5.01333,1.61478,2.76556,10.076609999999999
1506.0,5.01667,1.61657,2.75996,10.03355
1507.0,5.02,1.61887,2.75483,9.99241
1508.0,5.02333,1.62104,2.7495600000000002,9.9483
1509.0,5.02667,1.62233,2.7450799999999997,9.90578
1510.0,5.03,1.62432,2.7388099999999995,9.86339
1511.0,5.03333,1.6260599999999998,2.7338600000000004,9.82022
1512.0,5.03667,1.6296100000000002,2.72885,9.77861
1513.0,5.04,1.6310900000000002,2.72487,9.73621
1514.0,5.04333,1.6343299999999998,2.72037,9.69258
1515.0,5.04667,1.6359299999999999,2.7142399999999998,9.65072
1516.0,5.05,1.6381000000000001,2.71043,9.60768
1517.0,5.05333,1.6402299999999999,2.70527,9.56437
1518.0,5.05667,1.6421199999999998,2.70094,9.521799999999999
1519.0,5.06,1.64397,2.6938099999999996,9.47802
1520.0,5.06333,1.64713,2.6919299999999997,9.43619
1521.0,5.06667,1.64916,2.68695,9.39175
1522.0,5.07,1.65221,2.68229,9.34964
1523.0,5.07333,1.65394,2.6778500000000003,9.30712
1524.0,5.07667,1.65641,2.6736500000000003,9.26347
1525.0,5.08,1.65885,2.6704000000000003,9.22111
1526.0,5.08333,1.66208,2.66503,9.1778
1527.0,5.08667,1.6643700000000001,2.66118,9.13591
1528.0,5.09,1.66671,2.6588600000000002,9.09187
1529.0,5.09333,1.67,2.65437,9.04813
1530.0,5.09667,1.6725700000000001,2.65118,9.00609
1531.0,5.1,1.67427,2.6459500000000005,8.962240000000001
1532.0,5.10333,1.67711,2.64397,8.918339999999999
1533.0,5.10667,1.6792799999999999,2.6407299999999996,8.87588
1534.0,5.11,1.68127,2.63641,8.83023
1535.0,5.11333,1.6834200000000001,2.63368,8.78825
1536.0,5.11667,1.68623,2.62937,8.744349999999999
1537.0,5.12,1.68844,2.6264600000000002,8.70079
1538.0,5.12333,1.69095,2.62447,8.65814
1539.0,5.12667,1.6942599999999999,2.62036,8.614049999999999
1540.0,5.13,1.69637,2.61796,8.569740000000001
1541.0,5.13333,1.69941,2.6151,8.52633
1542.0,5.13667,1.7014699999999998,2.6119499999999998,8.482190000000001
1543.0,5.14,1.70418,2.60969,8.437999999999999
1544.0,5.14333,1.70583,2.60661,8.3939
1545.0,5.14667,1.70909,2.60384,8.35005
1546.0,5.15,1.7116399999999998,2.60173,8.305950000000001
1547.0,5.15333,1.7150299999999998,2.59945,8.26201
1548.0,5.15667,1.71751,2.59679,8.21707
1549.0,5.16,1.72053,2.5952800000000003,8.173540000000001
1550.0,5.16333,1.72278,2.59325,8.12852
1551.0,5.16667,1.72567,2.59041,8.08376
1552.0,5.17,1.72781,2.5894999999999997,8.03993
1553.0,5.17333,1.73027,2.58747,7.99433
1554.0,5.17667,1.73444,2.58651,7.948869999999999
1555.0,5.18,1.73553,2.5853300000000004,7.904210000000001
1556.0,5.18333,1.73916,2.58428,7.859120000000001
1557.0,5.18667,1.7419300000000002,2.5821899999999998,7.8148599999999995
1558.0,5.19,1.7433,2.58141,7.7693200000000004
1559.0,5.19333,1.74694,2.58127,7.724880000000001
1560.0,5.19667,1.7500200000000001,2.5796499999999996,7.67943
1561.0,5.2,1.75284,2.57889,7.633640000000001
1562.0,5.20333,1.75499,2.57911,7.58868
1563.0,5.20667,1.7581200000000001,2.57701,7.5427
1564.0,5.21,1.76108,2.57648,7.49793
1565.0,5.21333,1.7634800000000002,2.57728,7.45189
1566.0,5.21667,1.76761,2.57681,7.40629
1567.0,5.22,1.76988,2.57696,7.361000000000001
1568.0,5.22333,1.77264,2.57657,7.31514
1569.0,5.22667,1.77573,2.5776999999999997,7.270309999999999
1570.0,5.23,1.7777699999999999,2.57742,7.222670000000001
1571.0,5.23333,1.78203,2.5783199999999997,7.17737
1572.0,5.23667,1.78427,2.57877,7.132000000000001
1573.0,5.24,1.78645,2.57938,7.08495
1574.0,5.24333,1.79084,2.5802899999999998,7.039210000000001
1575.0,5.24667,1.79463,2.5820100000000004,6.993329999999999
1576.0,5.25,1.7966399999999998,2.5828699999999998,6.94764
1577.0,5.25333,1.8001099999999999,2.58351,6.90099
1578.0,5.25667,1.80197,2.58484,6.85378
1579.0,5.26,1.80571,2.58618,6.80732
1580.0,5.26333,1.8098500000000002,2.58813,6.7611300000000005
1581.0,5.26667,1.81088,2.58957,6.71486
1582.0,5.27,1.8152000000000001,2.59098,6.66822
1583.0,5.27333,1.8187600000000002,2.59359,6.62072
1584.0,5.27667,1.82083,2.59537,6.575410000000001
1585.0,5.28,1.8248,2.59795,6.52791
1586.0,5.28333,1.8275899999999998,2.59979,6.48125
1587.0,5.28667,1.83108,2.60133,6.4349099999999995
1588.0,5.29,1.83417,2.60383,6.38717
1589.0,5.29333,1.83839,2.6073500000000003,6.34178
1590.0,5.29667,1.8406399999999998,2.6091800000000003,6.2942100000000005
1591.0,5.3,1.8438999999999999,2.61261,6.24807
1592.0,5.30333,1.84786,2.61469,6.19957
1593.0,5.30667,1.85132,2.61757,6.15355
1594.0,5.31,1.8543,2.62144,6.10699
1595.0,5.31333,1.85804,2.6263799999999997,6.059410000000001
1596.0,5.31667,1.86089,2.6285700000000003,6.01251
1597.0,5.32,1.8644399999999999,2.63228,5.965800000000001
1598.0,5.32333,1.86825,2.6343,5.917730000000001
1599.0,5.32667,1.87185,2.63991,5.871230000000001
1600.0,5.33,1.8751,2.64297,5.82376
1601.0,5.33333,1.87735,2.6479700000000004,5.777089999999999
1602.0,5.33667,1.88285,2.6512599999999997,5.7300699999999996
1603.0,5.34,1.8854499999999998,2.6550599999999998,5.6824699999999995
1604.0,5.34333,1.88899,2.6598,5.63511
1605.0,5.34667,1.89231,2.6637,5.58829
1606.0,5.35,1.89595,2.66949,5.54097
1607.0,5.35333,1.8996799999999998,2.67325,5.494389999999999
1608.0,5.35667,1.90172,2.67898,5.44645
1609.0,5.36,1.9066900000000002,2.68397,5.39909
1610.0,5.36333,1.90995,2.69019,5.35212
1611.0,5.36667,1.91389,2.69312,5.30424
1612.0,5.37,1.9168399999999999,2.69904,5.2582
1613.0,5.37333,1.9205699999999999,2.70424,5.2094000000000005
1614.0,5.37667,1.9248599999999998,2.71094,5.162870000000001
1615.0,5.38,1.92719,2.71603,5.1160000000000005
1616.0,5.38333,1.93081,2.7207999999999997,5.0685
1617.0,5.38667,1.9344700000000001,2.7287,5.0216199999999995
1618.0,5.39,1.9385,2.73375,4.97407
1619.0,5.39333,1.94054,2.7407299999999997,4.92622
1620.0,5.39667,1.94585,2.74532,4.87929
1621.0,5.4,1.94932,2.7514499999999997,4.83242
1622.0,5.40333,1.9530500000000002,2.75799,4.7849
1623.0,5.40667,1.9555799999999999,2.76528,4.73752
1624.0,5.41,1.9602000000000002,2.7713200000000002,4.69091
1625.0,5.41333,1.9634200000000002,2.77867,4.64325
1626.0,5.41667,1.96744,2.785,4.59645
1627.0,5.42,1.9697200000000001,2.7924200000000003,4.54885
1628.0,5.42333,1.97411,2.79853,4.5015600000000004
1629.0,5.42667,1.97837,2.80697,4.45568
1630.0,5.43,1.98174,2.8141000000000003,4.40705
1631.0,5.43333,1.98434,2.8212900000000003,4.36031
1632.0,5.43667,1.9884899999999999,2.8284,4.31416
1633.0,5.44,1.99101,2.83565,4.26666
1634.0,5.44333,1.9963399999999998,2.8432299999999997,4.2195100000000005
1635.0,5.44667,1.99833,2.85095,4.17285
1636.0,5.45,2.0032900000000002,2.85853,4.1244
1637.0,5.45333,2.00625,2.86691,4.07839
1638.0,5.45667,2.0113499999999997,2.87488,4.03182
1639.0,5.46,2.01348,2.88299,3.98452
1640.0,5.46333,2.01715,2.89126,3.9369799999999997
1641.0,5.46667,2.02093,2.89961,3.8916699999999995
1642.0,5.47,2.02486,2.90783,3.84395
1643.0,5.47333,2.02831,2.9164600000000003,3.7973500000000002
1644.0,5.47667,2.03129,2.92637,3.75046
1645.0,5.48,2.03591,2.93399,3.7045299999999997
1646.0,5.48333,2.03896,2.9437,3.6561399999999997
1647.0,5.48667,2.04299,2.95272,3.61061
1648.0,5.49,2.04572,2.96133,3.5633
1649.0,5.49333,2.05004,2.96985,3.51722
1650.0,5.49667,2.05303,2.98016,3.4700599999999997
1651.0,5.5,2.05655,2.98925,3.42325
1652.0,5.50333,2.06024,2.99868,3.37664
1653.0,5.50667,2.0631299999999997,3.00791,3.3309800000000003
1654.0,5.51,2.06725,3.0175799999999997,3.28391
1655.0,5.51333,2.0694999999999997,3.02721,3.23706
1656.0,5.51667,2.07414,3.03712,3.19076
1657.0,5.52,2.0772,3.0467700000000004,3.14529
1658.0,5.52333,2.08045,3.0565499999999997,3.09819
1659.0,5.52667,2.08396,3.06718,3.05153
1660.0,5.53,2.0878,3.0785700000000005,3.00569
1661.0,5.53333,2.09154,3.0871,2.95913
1662.0,5.53667,2.0932,3.0978399999999997,2.91253
1663.0,5.54,2.09726,3.1086,2.86616
1664.0,5.54333,2.1007599999999997,3.1193299999999997,2.82082
1665.0,5.54667,2.10343,3.12988,2.77372
1666.0,5.55,2.1072100000000002,3.1398200000000003,2.72723
1667.0,5.55333,2.10986,3.1504700000000003,2.6816699999999996
1668.0,5.55667,2.11451,3.1607299999999996,2.6352300000000004
1669.0,5.56,2.11673,3.17293,2.58907
1670.0,5.56333,2.1198099999999998,3.1830700000000003,2.54238
1671.0,5.56667,2.124,3.19289,2.49624
1672.0,5.57,2.12614,3.20432,2.45047
1673.0,5.57333,2.1303,3.2154399999999996,2.40408
1674.0,5.57667,2.13312,3.22704,2.3580799999999997
1675.0,5.58,2.13614,3.23806,2.3124100000000003
1676.0,5.58333,2.13968,3.2485500000000003,2.26648
1677.0,5.58667,2.1426,3.26053,2.21962
1678.0,5.59,2.14572,3.27135,2.17387
1679.0,5.59333,2.1482,3.2841500000000003,2.1277500000000003
1680.0,5.59667,2.15088,3.2958300000000005,2.0829400000000002
1681.0,5.6,2.1538999999999997,3.3075,2.0367599999999997
1682.0,5.60333,2.15692,3.31862,1.99064
1683.0,5.60667,2.16026,3.3308999999999997,1.9442300000000001
1684.0,5.61,2.16235,3.34213,1.89846
1685.0,5.61333,2.16587,3.35449,1.85296
1686.0,5.61667,2.16839,3.36549,1.8073
1687.0,5.62,2.1718,3.3788400000000003,1.76142
1688.0,5.62333,2.17453,3.38997,1.7157900000000001
1689.0,5.62667,2.17619,3.40257,1.6698
1690.0,5.63,2.17957,3.4144200000000002,1.6243299999999998
1691.0,5.63333,2.18225,3.42651,1.5790600000000001
1692.0,5.63667,2.18499,3.43864,1.53383
1693.0,5.64,2.18772,3.4511399999999997,1.4883199999999999
1694.0,5.64333,2.19144,3.4610700000000003,1.44293
1695.0,5.64667,2.19421,3.4745100000000004,1.39777
1696.0,5.65,2.19733,3.4863600000000003,1.3523500000000002
1697.0,5.65333,2.19883,3.4989,1.30772
1698.0,5.65667,2.20227,3.51265,1.26322
1699.0,5.66,2.20399,3.5233600000000003,1.21712
1700.0,5.66333,2.20665,3.53677,1.17188
1701.0,5.66667,2.2090799999999997,3.54963,1.12855
1702.0,5.67,2.2117,3.56193,1.08259
1703.0,5.67333,2.2137200000000004,3.5743,1.03768
1704.0,5.67667,2.2154599999999998,3.58718,0.99277
1705.0,5.68,2.21778,3.6004300000000002,0.94833
1706.0,5.68333,2.22117,3.6128199999999997,0.90435
1707.0,5.68667,2.22291,3.6261099999999997,0.86115
1708.0,5.69,2.2243399999999998,3.63951,0.81645
1709.0,5.69333,2.22667,3.6513099999999996,0.77158
1710.0,5.69667,2.22945,3.6639600000000003,0.72884
1711.0,5.7,2.23189,3.67708,0.6863800000000001
1712.0,5.70333,2.23434,3.69015,0.64315
1713.0,5.70667,2.23671,3.70291,0.59941
1714.0,5.71,2.23826,3.71508,0.55691
1715.0,5.71333,2.24024,3.7291000000000003,0.51475
1716.0,5.71667,2.24274,3.7415499999999997,0.47287
1717.0,5.72,2.24461,3.75483,0.43127000000000004
1718.0,5.72333,2.2483,3.75683,0.42491999999999996
1719.0,5.72667,2.25046,3.7614900000000002,0.44732999999999995
1720.0,5.73,2.25088,3.76368,0.46094999999999997
1721.0,5.73333,2.25286,3.76137,0.47688
1722.0,5.73667,2.25495,3.7612799999999997,0.49420000000000003
1723.0,5.74,2.25624,3.76106,0.50989
1724.0,5.74333,2.25826,3.75958,0.52586
1725.0,5.74667,2.25963,3.76063,0.5415800000000001
1726.0,5.75,2.26084,3.75995,0.55832
1727.0,5.75333,2.26219,3.75971,0.57348
1728.0,5.75667,2.26405,3.75925,0.59069
1729.0,5.76,2.26523,3.75893,0.60613
1730.0,5.76333,2.26761,3.7586700000000004,0.6232
1731.0,5.76667,2.2683,3.75758,0.63743
1732.0,5.77,2.2699000000000003,3.75743,0.6544599999999999
1733.0,5.77333,2.27047,3.75738,0.6695399999999999
1734.0,5.77667,2.27243,3.75786,0.6854300000000001
1735.0,5.78,2.2733600000000003,3.7566,0.7007099999999999
1736.0,5.78333,2.27523,3.7567899999999996,0.71541
1737.0,5.78667,2.27677,3.75586,0.7299899999999999
1738.0,5.79,2.27752,3.75615,0.74374
1739.0,5.79333,2.27797,3.75539,0.75682
1740.0,5.79667,2.27932,3.75497,0.77079
1741.0,5.8,2.27918,3.7549099999999997,0.78223
1742.0,5.80333,2.2813,3.7543599999999997,0.7950400000000001
1743.0,5.80667,2.28173,3.7540899999999997,0.80742
1744.0,5.81,2.2821000000000002,3.7530799999999997,0.8172499999999999
1745.0,5.81333,2.28342,3.75291,0.8284
1746.0,5.81667,2.28356,3.75199,0.83919
1747.0,5.82,2.28404,3.75163,0.84764
1748.0,5.82333,2.28488,3.7520800000000003,0.8567199999999999
1749.0,5.82667,2.28627,3.75149,0.8659
1750.0,5.83,2.28735,3.75017,0.87357
1751.0,5.83333,2.28768,3.74957,0.88023
1752.0,5.83667,2.28757,3.74959,0.88685
1753.0,5.84,2.2881,3.74945,0.8927299999999999
1754.0,5.84333,2.28844,3.74895,0.89885
1755.0,5.84667,2.29061,3.7468500000000002,0.90333
1756.0,5.85,2.2913,3.74696,0.90659
1757.0,5.85333,2.29155,3.74579,0.9100400000000001
1758.0,5.85667,2.29183,3.74551,0.91256
1759.0,5.86,2.29177,3.74454,0.91444
1760.0,5.86333,2.29209,3.74432,0.9153
1761.0,5.86667,2.2918700000000003,3.7441699999999996,0.9154300000000001
1762.0,5.87,2.29224,3.74361,0.9150400000000001
1763.0,5.87333,2.29245,3.74344,0.9139499999999999
1764.0,5.87667,2.29244,3.74299,0.91181
1765.0,5.88,2.29293,3.74251,0.90929
1766.0,5.88333,2.2928200000000003,3.74234,0.90549
1767.0,5.88667,2.29306,3.74152,0.9016500000000001
1768.0,5.89,2.29254,3.7416500000000004,0.89641
1769.0,5.89333,2.29202,3.74144,0.88985
1770.0,5.89667,2.29216,3.7406200000000003,0.88331
1771.0,5.9,2.29248,3.74037,0.8770399999999999
1772.0,5.90333,2.29238,3.73998,0.86866
1773.0,5.90667,2.2915,3.74004,0.85905
1774.0,5.91,2.29081,3.7396100000000003,0.8486400000000001
1775.0,5.91333,2.29032,3.7401400000000002,0.83931
1776.0,5.91667,2.28966,3.7397000000000005,0.82667
1777.0,5.92,2.2884700000000002,3.73952,0.8149500000000001
1778.0,5.92333,2.2886699999999998,3.7391500000000004,0.80151
1779.0,5.92667,2.28712,3.73991,0.78782
1780.0,5.93,2.2869200000000003,3.7393599999999996,0.77223
1781.0,5.93333,2.28622,3.7402699999999998,0.7579699999999999
1782.0,5.93667,2.28562,3.73956,0.7392700000000001
1783.0,5.94,2.28635,3.73825,0.7237300000000001
1784.0,5.94333,2.28533,3.7377,0.70489
1785.0,5.94667,2.2844800000000003,3.7381,0.68581
1786.0,5.95,2.28361,3.73818,0.66605
1787.0,5.95333,2.28247,3.7379700000000002,0.64566
1788.0,5.95667,2.28177,3.73857,0.6229399999999999
1789.0,5.96,2.2804699999999998,3.7382799999999996,0.6004
1790.0,5.96333,2.27975,3.7388600000000003,0.57768
1791.0,5.96667,2.27852,3.73875,0.55403
1792.0,5.97,2.27673,3.73942,0.52795
1793.0,5.97333,2.2775499999999997,3.7403500000000003,0.50329
1794.0,5.97667,2.28861,3.7442200000000003,0.49591999999999997
1795.0,5.98,2.30692,3.7469200000000003,0.49283
1796.0,5.98333,2.32206,3.75071,0.48723999999999995
1797.0,5.98667,2.33847,3.75442,0.48210000000000003
1798.0,5.99,2.35506,3.7575,0.47350000000000003
1799.0,5.99333,2.36945,3.761,0.46464
1800.0,5.99667,2.3821700000000003,3.76242,0.45896000000000003
1801.0,6.0,2.3862799999999997,3.76365,0.46778
1802.0,6.00333,2.38769,3.7637,0.47365999999999997
1803.0,6.00667,2.39019,3.76442,0.48066000000000003
1804.0,6.01,2.39175,3.76596,0.48622
1805.0,6.01333,2.39359,3.76718,0.49193
1806.0,6.01667,2.3958600000000003,3.76824,0.49552999999999997
1807.0,6.02,2.39784,3.7687,0.49825
1808.0,6.02333,2.4000399999999997,3.7697000000000003,0.49988
1809.0,6.02667,2.40247,3.77088,0.50048
1810.0,6.03,2.40513,3.7720499999999997,0.5006499999999999
1811.0,6.03333,2.40684,3.7730099999999998,0.4996
1812.0,6.03667,2.40882,3.77433,0.49772
1813.0,6.04,2.41112,3.77598,0.49443
1814.0,6.04333,2.41357,3.77713,0.49095999999999995
1815.0,6.04667,2.41792,3.77628,0.48778
1816.0,6.05,2.4204,3.77829,0.48177
1817.0,6.05333,2.42251,3.77985,0.47576999999999997
1818.0,6.05667,2.42414,3.7812599999999996,0.46859
1819.0,6.06,2.4274299999999998,3.7842200000000004,0.46146
1820.0,6.06333,2.43302,3.7894099999999997,0.4567
1821.0,6.06667,2.43663,3.7925999999999997,0.44945999999999997
1822.0,6.07,2.44336,3.7945100000000003,0.44408000000000003
1823.0,6.07333,2.4495,3.79527,0.43965000000000004
1824.0,6.07667,2.45189,3.79385,0.43906
1825.0,6.08,2.45458,3.79322,0.43920000000000003
1826.0,6.08333,2.45614,3.79233,0.43886000000000003
1827.0,6.08667,2.45837,3.7929399999999998,0.43847
1828.0,6.09,2.46007,3.7936,0.43851
1829.0,6.09333,2.46215,3.7935700000000003,0.43903
1830.0,6.09667,2.4629499999999998,3.79362,0.43936
