Frame,Time,X,Y,Z,vx,vy,vz,ax,ay,az
490,1.63,203.062,512.997,667.903,-12.91291291,136.9369369,505.7057057,-10010.01001,-5861.717573,450.9013518
491,1.63333,203.019,513.453,669.587,-46.24624625,117.4174174,507.2072072,11370.27409,5199.135587,7995.533971
492,1.63666,202.865,513.844,671.276,-8.383233533,134.7305389,533.8323353,1431.026925,-6622.133626,-4465.094734
493,1.64,202.837,514.294,673.059,-3.603603604,112.6126126,518.9189189,-15961.90785,1533.064596,-1803.605407
494,1.64333,202.825,514.669,674.787,-56.75675676,117.7177177,512.9129129,13807.30139,15358.72605,3674.711017
495,1.64666,202.636,515.061,676.495,-10.77844311,168.8622754,525.1497006,-8730.987074,-27090.98715,-3843.529427
496,1.65,202.6,515.625,678.249,-39.93993994,78.37837838,512.3123123,6132.258385,14879.74461,5681.357033
497,1.65333,202.467,515.886,679.955,-19.51951952,127.9279279,531.2312312,-3039.399112,-5779.367327,-117.9903537
498,1.65666,202.402,516.312,681.724,-29.64071856,108.6826347,530.8383234,2400.927228,14033.80863,-9952.313101
499,1.66,202.303,516.675,683.497,-21.62162162,155.5555556,497.5975976,-901.8027036,-13076.1392,5771.537303
500,1.66333,202.231,517.193,685.154,-24.62462462,112.012012,516.8168168,5956.217857,4754.444254,8256.624753
501,1.66666,202.149,517.566,686.875,-4.790419162,127.8443114,544.3113772,-2611.704896,-5998.953165,-13176.96915
502,1.67,202.133,517.993,688.693,-13.51351351,107.8078078,500.3003003,-6312.618925,6222.438655,6042.078114
503,1.67333,202.088,518.352,690.359,-34.53453453,128.5285285,520.4204204,3267.819797,-6499.189485,2319.306953
504,1.67666,201.973,518.78,692.092,-23.65269461,106.8862275,528.1437126,-8113.190461,-6107.706904,1373.958131
505,1.68,201.894,519.137,693.856,-50.75075075,86.48648649,532.7327327,5771.537303,4869.734599,-901.8027036
506,1.68333,201.725,519.425,695.63,-31.53153153,102.7027027,529.7297297,5422.966258,5751.827244,-9287.487844
507,1.68666,201.62,519.767,697.394,-13.47305389,121.8562874,498.8023952,-7474.666032,-789.541379,13125.82258
508,1.69,201.575,520.174,699.06,-38.43843844,119.2192192,542.6426426,-4328.652977,5230.455681,-11543.07461
509,1.69333,201.447,520.571,700.867,-52.85285285,136.6366366,504.2042042,12455.13734,-13879.12161,11864.37557
510,1.69666,201.271,521.026,702.546,-11.37724551,90.41916168,543.7125749,-9630.628154,2868.514468,-14346.34103
511,1.7,201.233,521.328,704.362,-43.54354354,100,495.7957958,6222.438655,5861.717573,14519.02353
512,1.70333,201.088,521.661,706.013,-22.82282282,119.5195195,544.1441441,-7262.211772,-3254.319756,-14065.69217
513,1.70666,201.012,522.059,707.825,-47.00598802,108.6826347,497.3053892,3733.968111,-5926.27121,13394.20743
514,1.71,200.855,522.422,709.486,-34.53453453,88.88888889,542.042042,6673.340007,4328.652977,-6492.979466
515,1.71333,200.74,522.718,711.291,-12.31231231,103.3033033,520.4204204,-2686.238053,-362.6110871,-3614.770837
516,1.71666,200.699,523.062,713.024,-21.25748503,102.0958084,508.3832335,-198.9332012,9442.46265,9448.115691
517,1.72,200.628,523.403,714.722,-21.92192192,133.6336336,539.9399399,2975.948922,-19569.11867,-7755.503251
518,1.72333,200.555,523.848,716.52,-12.01201201,68.46846847,514.1141141,-9249.957731,11536.86459,616.6818488
519,1.72666,200.515,524.076,718.232,-42.81437126,106.8862275,516.1676647,-1836.699908,-4129.680974,6577.986068
520,1.73,200.372,524.433,719.956,-48.94894895,93.09309309,538.1381381,7935.863792,4238.472707,-4148.292437
521,1.73333,200.209,524.743,721.748,-22.52252252,107.2072072,524.3243243,-6723.020156,-14931.58476,-4966.934891
522,1.73666,200.134,525.1,723.494,-44.91017964,57.48502994,507.7844311,10389.2124,18303.46966,7379.641106
523,1.74,199.984,525.292,725.19,-10.21021021,118.6186186,532.4324324,-1713.425137,-13436.86028,721.4421629
524,1.74333,199.95,525.687,726.963,-15.91591592,73.87387387,534.8348348,-7807.883408,1641.874922,-10371.00109
525,1.74666,199.897,525.933,728.744,-41.91616766,79.34131737,500.2994012,-6870.867425,10411.01699,12048.24531
526,1.75,199.757,526.198,730.415,-64.86486486,114.1141141,540.5405405,12174.3365,-11813.61542,-4959.91487
527,1.75333,199.541,526.578,732.215,-24.32432432,74.77477477,524.024024,-10677.45201,1101.603303,2585.797752
528,1.75666,199.46,526.827,733.96,-59.88023952,78.44311377,532.6347305,7678.444697,2588.015962,-6534.107703
529,1.76,199.26,527.089,735.739,-34.23423423,87.08708709,510.8108108,5320.635951,-11272.5338,1623.244866
530,1.76333,199.146,527.379,737.44,-16.51651652,49.54954955,516.2162162,-16168.99847,22792.65833,4211.202625
531,1.76666,199.091,527.544,739.159,-70.35928144,125.4491018,530.239521,15221.4856,-21915.22441,3623.599217
532,1.77,198.856,527.963,740.93,-19.51951952,52.25225225,542.3423423,-9108.207306,6042.078114,-10641.2719
533,1.77333,198.791,528.137,742.736,-49.84984985,72.37237237,506.9069069,134.7304039,4430.443282,4938.854807
534,1.77666,198.625,528.378,744.424,-49.4011976,87.1257485,523.3532934,11104.45667,-7024.576299,2088.933209
535,1.78,198.46,528.669,746.172,-12.31231231,63.66366366,530.3303303,-5320.635951,4959.91487,-6222.438655
536,1.78333,198.419,528.881,747.938,-30.03003003,80.18018018,509.6096096,-5547.436631,4333.512992,12398.97717
537,1.78666,198.319,529.148,749.635,-48.50299401,94.61077844,550.8982036,8318.045896,-15918.96317,-12721.49556
538,1.79,198.157,529.464,751.475,-20.72072072,41.44144144,508.4084084,-1893.785678,5681.357033,11723.43515
539,1.79333,198.088,529.602,753.168,-27.02702703,60.36036036,547.4474474,-14181.52252,16039.66809,-13709.0211
540,1.79666,197.998,529.803,754.991,-74.25149701,113.7724551,501.7964072,17645.56338,-22015.63319,15556.09179
541,1.8,197.75,530.183,756.667,-15.31531532,40.24024024,553.7537538,-5771.537303,12354.69704,-19118.21732
542,1.80333,197.699,530.317,758.511,-34.53453453,81.38138138,490.0900901,-8330.604975,-9603.658792,25363.60604
543,1.80666,197.584,530.588,760.143,-62.2754491,49.4011976,574.5508982,9654.317087,314.1475586,-29513.44977
544,1.81,197.376,530.753,762.062,-30.03003003,50.45045045,475.975976,-2525.04757,-2705.408111,26152.2784
545,1.81333,197.276,530.921,763.647,-38.43843844,41.44144144,563.0630631,-6708.710113,16146.58841,-20196.60055
546,1.81666,197.148,531.059,765.522,-60.77844311,95.20958084,495.8083832,7857.457658,-14659.68102,17169.09279
547,1.82,196.945,531.377,767.178,-34.53453453,46.24624625,553.1531532,4689.374059,13617.22082,-9559.108658
548,1.82333,196.83,531.531,769.02,-18.91891892,91.59159159,521.3213213,-13649.35092,-17075.39119,1239.573716
549,1.82666,196.767,531.836,770.756,-64.37125749,34.73053892,525.4491018,15766.33107,-598.1455657,2270.638095
550,1.83,196.552,531.952,772.511,-11.71171171,32.73273273,533.033033,-11182.35352,9739.469199,1623.244866
551,1.83333,196.513,532.061,774.286,-48.94894895,65.16516517,538.4384384,403.6512101,3358.000067,-9834.779485
552,1.83666,196.35,532.278,776.079,-47.60479042,76.34730539,505.6886228,6520.648082,-10450.85747,13671.47563
553,1.84,196.191,532.533,777.768,-25.82582583,41.44144144,551.3513514,2795.588381,7124.241358,-9468.928388
554,1.84333,196.105,532.671,779.604,-16.51651652,65.16516517,519.8198198,-14910.2547,-9858.809557,5556.616659
555,1.84666,196.05,532.888,781.335,-66.16766467,32.33532934,538.3233533,7942.522464,-60.83748778,-2033.479569
556,1.85,195.829,532.996,783.133,-39.63963964,32.13213213,531.5315315,6943.880818,11903.79569,-4238.472707
557,1.85333,195.697,533.103,784.903,-16.51651652,71.77177177,517.4174174,-16798.37036,-3211.389628,4839.494509
558,1.85666,195.642,533.342,786.626,-72.45508982,61.07784431,533.5329341,12522.29317,-5159.88038,6953.240307
559,1.86,195.4,533.546,788.408,-30.63063063,43.84384384,556.7567568,-2074.146218,-13617.22082,-16502.98948
560,1.86333,195.298,533.692,790.262,-37.53753754,-1.501501502,501.8018018,-595.6217857,15196.18556,12585.81773
561,1.86666,195.173,533.687,791.933,-39.52095808,49.10179641,543.7125749,-3901.674991,-6339.481581,398.9431721
562,1.87,195.041,533.851,793.749,-52.55255255,27.92792793,545.045045,11452.89434,-4238.472707,-12174.3365
563,1.87333,194.866,533.944,795.564,-14.41441441,13.81381381,504.5045045,-10236.81069,20037.57007,20045.9401
564,1.87666,194.818,533.99,797.244,-48.50299401,80.53892216,571.257485,585.7627142,-13414.12767,-17828.07584
565,1.88,194.656,534.259,799.152,-46.54654655,35.73573574,511.7117117,-1262.523785,-8476.945414,6673.340007
566,1.88333,194.501,534.378,800.856,-50.75075075,7.507507508,533.9339339,1304.373911,10063.20017,-120.420361
567,1.88666,194.332,534.403,802.634,-46.40718563,41.01796407,533.5329341,1846.390835,-3289.800611,3266.919255
568,1.89,194.177,534.54,804.416,-40.24024024,30.03003003,544.4444444,7034.061088,-270.5408111,-12535.05758
569,1.89333,194.043,534.64,806.229,-16.81681682,29.12912913,502.7027027,-12482.40742,872.912617,18878.7266
570,1.89666,193.987,534.737,807.903,-58.38323353,32.03592814,565.5688623,1296.161521,3175.663024,-13337.67702
571,1.9,193.792,534.844,809.792,-54.05405405,42.64264264,521.021021,4148.292437,-11362.71407,6492.979466
572,1.90333,193.612,534.986,811.527,-40.24024024,4.804804805,542.6426426,9027.207064,5749.937238,-6062.328175
573,1.90666,193.478,535.002,813.334,-10.17964072,23.95209581,522.4550898,-9359.820576,-3574.875388,5954.267222
574,1.91,193.444,535.082,815.079,-41.44144144,12.01201201,542.3423423,-1172.343515,3697.391085,3787.571355
575,1.91333,193.306,535.122,816.885,-45.34534535,24.32432432,554.954955,1119.693357,-6135.768395,-17671.82298
576,1.91666,193.155,535.203,818.733,-41.61676647,3.892215569,496.1077844,-1565.892329,4678.833518,21934.60627
577,1.92,193.016,535.216,820.39,-46.84684685,19.51951952,569.3693694,-4418.833248,450.9013518,-19569.11867
578,1.92333,192.86,535.281,822.286,-61.56156156,21.02102102,504.2042042,11923.50575,-2626.297874,12853.38853
579,1.92666,192.655,535.351,823.965,-21.85628743,12.2754491,547.005988,-4694.985064,10800.26924,-9308.404823
580,1.93,192.582,535.392,825.792,-37.53753754,48.34834835,515.9159159,-8657.305955,-22094.16624,5050.09514
581,1.93333,192.457,535.553,827.51,-66.36636637,-25.22522523,532.7327327,12557.19765,19892.84964,1499.044494
582,1.93666,192.236,535.469,829.284,-24.5508982,41.01796407,537.7245509,-291.8045874,-14888.22538,-1045.004989
583,1.94,192.154,535.606,831.08,-25.52552553,-8.708708709,534.2342342,-8026.044062,14879.74461,-8747.486225
584,1.94333,192.069,535.577,832.859,-52.25225225,40.84084084,505.1051051,-2830.148485,-11635.14488,9076.347211
585,1.94666,191.895,535.713,834.541,-61.67664671,2.095808383,535.3293413,9205.304124,4497.397825,2459.341984
586,1.95,191.689,535.72,836.329,-30.93093093,17.11711712,543.5435435,-7575.14271,-6402.799196,-10190.37055
587,1.95333,191.586,535.777,838.139,-56.15615616,-4.204204204,509.6096096,2567.977699,6477.319419,16624.75984
588,1.95666,191.399,535.763,839.836,-47.60479042,17.36526946,564.9700599,3104.057839,-6278.105708,-24576.9991
589,1.96,191.24,535.821,841.723,-37.23723724,-3.603603604,482.8828829,-2795.588381,-6583.159736,16773.53029
590,1.96333,191.116,535.809,843.331,-46.54654655,-25.52552553,538.7387387,3008.889021,18184.82452,684.452052
591,1.96666,190.961,535.724,845.125,-36.52694611,35.02994012,541.0179641,-10822.07382,-7610.877398,-4998.095733
592,1.97,190.839,535.841,846.932,-72.67267267,9.60960961,524.3243243,17855.69353,-7304.601899,-901.8027036
593,1.97333,190.597,535.873,848.678,-13.21321321,-14.71471471,521.3213213,-21296.85385,-2594.167777,4746.074229
594,1.97666,190.553,535.824,850.414,-84.13173653,-23.35329341,537.1257485,16108.20545,15083.92828,-4192.402808
595,1.98,190.272,535.746,852.208,-30.33033033,27.02702703,523.1231231,-5140.275411,-12444.87731,-5320.635951
596,1.98333,190.171,535.836,853.95,-47.44744745,-14.41441441,505.4054054,9842.879509,-2234.7967,10334.82098
597,1.98666,190.013,535.788,855.633,-14.67065868,-21.85628743,539.8203593,-13769.46167,2407.926231,2912.931218
598,1.99,189.964,535.715,857.436,-60.66066066,-13.81381381,549.5495495,1082.163244,6583.159736,-11272.5338
599,1.99333,189.762,535.669,859.266,-57.05705706,8.108108108,512.012012,10121.25034,-546.7516392,6822.380453
600,1.99666,189.572,535.696,860.971,-23.35329341,6.28742515,534.7305389,-10450.58828,-10423.93823,-4644.107695
601,2,189.494,535.717,862.757,-58.25825826,-28.52852853,519.2192192,1352.704055,6042.078114,5140.275411
602,2.00333,189.3,535.622,864.486,-53.75375375,-8.408408408,536.3363363,-5705.927106,-531.9015947,-3359.350071
603,2.00666,189.121,535.594,866.272,-72.75449102,-10.17964072,525.1497006,16927.62719,-6033.140602,-4293.080775
604,2.01,188.878,535.56,868.026,-16.21621622,-30.33033033,510.8108108,-7665.322981,5951.897844,8567.125684
605,2.01333,188.824,535.459,869.727,-41.74174174,-10.51051051,539.3393393,-11470.98439,-2058.486171,-4800.614392
606,2.01666,188.685,535.424,871.523,-79.94011976,-17.36526946,523.3532934,15572.51252,-6758.883377,-2226.75973
607,2.02,188.418,535.366,873.271,-27.92792793,-39.93993994,515.9159159,-9378.748117,11993.97596,10190.37055
608,2.02333,188.325,535.233,874.989,-59.15915916,0,549.8498498,3739.511211,-2787.218356,-14790.10434
609,2.02666,188.128,535.233,876.82,-46.70658683,-9.281437126,500.5988024,-9932.123669,1699.950156,8991.56534
610,2.03,187.972,535.202,878.492,-79.87987988,-3.603603604,530.6306306,10370.73109,-7214.421629,-1533.064596
611,2.03333,187.706,535.19,880.259,-45.34534535,-27.62762763,525.5255255,-2386.807156,-2762.378282,1685.345053
612,2.03666,187.555,535.098,882.009,-53.29341317,-36.82634731,531.1377246,-1756.211373,5451.415774,297.7268207
613,2.04,187.377,534.975,883.783,-59.15915916,-18.61861862,532.1321321,-1533.064596,-9468.928388,-4509.013518
614,2.04333,187.18,534.913,885.555,-64.26426426,-50.15015015,517.1171171,9498.358476,1843.295526,9335.277987
615,2.04666,186.966,534.746,887.277,-32.63473054,-44.01197605,548.2035928,-4345.034913,10839.57133,-11914.72587
616,2.05,186.857,534.599,889.108,-47.14714715,-7.807807808,508.4084084,-8386.765144,-3517.030544,8296.584873
617,2.05333,186.7,534.573,890.801,-75.07507508,-19.51951952,536.036036,-741.6922236,-3129.309382,-3808.631418
618,2.05666,186.45,534.508,892.586,-77.54491018,-29.94011976,523.3532934,7033.190457,-3443.509485,-2586.400808
619,2.06,186.191,534.408,894.334,-54.05405405,-41.44144144,514.7147147,-1893.785678,10821.63244,13527.04055
620,2.06333,186.011,534.27,896.048,-60.36036036,-5.405405405,559.7597598,-2463.217385,-18426.74524,-17945.8738
621,2.06666,185.81,534.252,897.912,-68.56287425,-66.76646707,500,6142.163534,6323.599228,14026.00205
622,2.07,185.581,534.029,899.582,-48.04804805,-45.64564565,546.8468468,2615.22784,8206.404603,-11633.25488
623,2.07333,185.421,533.877,901.403,-39.33933934,-18.31831832,508.1081081,-8236.374693,-11222.31364,8534.185585
624,2.07666,185.29,533.816,903.095,-66.76646707,-55.68862275,536.5269461,-2577.517458,12177.72687,-2754.37688
625,2.08,185.067,533.63,904.887,-75.37537538,-15.01501502,527.3273273,1172.343515,-16683.35002,-5681.357033
626,2.08333,184.816,533.58,906.643,-71.47147147,-70.57057057,508.4084084,333.9910013,11751.78523,15636.82688
627,2.08666,184.578,533.345,908.336,-70.35928144,-31.43712575,560.4790419,-5367.966123,7524.197438,-7767.816581
628,2.09,184.343,533.24,910.208,-88.28828829,-6.306306306,534.5345345,5500.996492,-20380.7411,-721.4421629
629,2.09333,184.049,533.219,911.988,-69.96996997,-74.17417417,532.1321321,8334.654987,14811.97441,-1377.54413
630,2.09666,183.816,532.972,913.76,-42.21556886,-24.8502994,527.5449102,-4353.64907,-10721.66505,833.9581289
631,2.1,183.675,532.889,915.522,-56.75675676,-60.66066066,530.3303303,541.0816222,6853.700547,8567.125684
632,2.10333,183.486,532.687,917.288,-54.95495495,-37.83783784,558.8588589,-5884.667642,-3652.30095,-14618.38383
633,2.10666,183.303,532.561,919.149,-74.5508982,-50,510.1796407,3978.933216,-674.3270216,10169.013
634,2.11,183.054,532.394,920.853,-61.26126126,-52.25225225,544.1441441,-12264.51677,5500.996492,-6853.700547
635,2.11333,182.85,532.22,922.665,-102.1021021,-33.93393393,521.3213213,11420.49424,-10399.08118,6184.638542
636,2.11666,182.51,532.107,924.401,-64.07185629,-68.56287425,541.9161677,5157.188455,5153.150569,-3019.262225
637,2.12,182.296,531.878,926.211,-46.84684685,-51.35135135,531.8318318,-8837.666495,2074.146218,4238.472707
638,2.12333,182.14,531.707,927.982,-76.27627628,-44.44444444,545.9459459,-560.7916813,-9040.977105,6701.960092
639,2.12666,181.886,531.559,929.8,-78.14371257,-74.5508982,568.2634731,2357.318055,8923.998042,-12705.8824
640,2.13,181.625,531.31,931.698,-70.27027027,-44.74474474,525.8258258,-2254.506759,-9829.649469,2975.948922
641,2.13333,181.391,531.161,933.449,-77.77777778,-77.47747748,535.7357357,-9280.737824,7352.392042,-32.13009632
642,2.13666,181.132,530.903,935.233,-108.6826347,-52.99401198,535.6287425,12489.72089,3548.763723,841.2263244
643,2.14,180.769,530.726,937.022,-66.96696697,-41.14114114,538.4384384,6763.520277,-10731.45217,1623.244867
644,2.14333,180.546,530.589,938.815,-44.44444444,-76.87687688,543.8438438,-10839.1825,10588.62174,-8490.985456
645,2.14666,180.398,530.333,940.626,-80.53892216,-41.61676647,515.5688623,-3129.361927,-12894.58629,9544.486578
646,2.15,180.129,530.194,942.348,-90.99099099,-84.68468468,547.4474474,4869.734599,12895.77866,-2164.326489
647,2.15333,179.826,529.912,944.171,-74.77477477,-41.74174174,540.2402402,-1281.423842,-14887.57463,233.5507002
648,2.15666,179.577,529.773,945.97,-79.04191617,-91.31736527,541.0179641,-10500.65807,12954.8854,-4548.544385
649,2.16,179.313,529.468,947.777,-114.1141141,-48.04804805,525.8258258,14338.66299,11452.89434,4238.472707
650,2.16333,178.933,529.308,949.528,-66.36636637,-9.90990991,539.9399399,-5245.035725,-20490.63143,-3812.141429
651,2.16666,178.712,529.275,951.326,-83.83233533,-78.14371257,527.245509,-1963.489539,1997.676977,14140.40883
652,2.17,178.432,529.014,953.087,-90.39039039,-71.47147147,574.4744745,7484.96244,1.02506E-08,-18757.49623
653,2.17333,178.131,528.776,955,-65.46546547,-71.47147147,512.012012,-10011.09001,154.1704622,14734.48417
654,2.17666,177.913,528.538,956.705,-98.80239521,-70.95808383,561.0778443,2338.743778,2453.688943,-1923.110676
655,2.18,177.583,528.301,958.579,-90.99099099,-62.76276276,554.6546547,7394.78217,-12444.87731,-14068.12218
656,2.18333,177.28,528.092,960.426,-66.36636637,-104.2042042,507.8078078,-10639.6519,5758.037263,17705.30308
657,2.18666,177.059,527.745,962.117,-101.7964072,-85.02994012,566.7664671,5752.642097,6666.819568,-12347.58729
658,2.19,176.719,527.461,964.01,-82.58258258,-62.76276276,525.5255255,6132.258385,-15330.64596,7124.241358
659,2.19333,176.444,527.252,965.76,-62.16216216,-113.8138138,549.2492492,-5068.995197,9003.446992,225.4506759
660,2.19666,176.237,526.873,967.589,-79.04191617,-83.83233533,550,-6005.14459,2082.472591,-6338.674003
661,2.2,175.973,526.593,969.426,-99.0990991,-76.87687688,528.8288288,-360.7210814,6492.979466,8296.584873
662,2.20333,175.643,526.337,971.187,-100.3003003,-55.25525526,556.4564565,5484.796443,-11818.47543,-8322.504951
663,2.20666,175.309,526.153,973.04,-82.03592814,-94.61077844,528.742515,-2591.246272,11333.53943,4791.086759
664,2.21,175.035,525.837,974.806,-90.69069069,-56.75675676,544.7447447,1803.605407,-17585.15272,5050.09514
665,2.21333,174.733,525.648,976.62,-84.68468468,-115.3153153,561.5615616,-7746.053223,16017.79802,-7248.17173
666,2.21666,174.451,525.264,978.49,-110.4790419,-61.9760479,537.4251497,14016.58032,-685.0947186,-3742.582268
667,2.22,174.082,525.057,980.285,-63.66366366,-64.26426426,524.9249249,-4509.013518,-10010.01001,6222.438655
668,2.22333,173.87,524.843,982.033,-78.67867868,-97.5975976,545.6456456,-10448.76133,3414.430236,3195.729581
669,2.22666,173.608,524.518,983.85,-113.4730539,-86.22754491,556.2874251,6101.78467,821.5752775,-1028.315059
670,2.23,173.229,524.23,985.708,-93.09309309,-83.48348348,552.8528529,9739.469199,-5771.537303,-10551.09163
671,2.23333,172.919,523.952,987.549,-60.66066066,-102.7027027,517.7177177,-12622.80784,10162.29047,6637.429899
672,2.23666,172.717,523.61,989.273,-102.6946108,-68.86227545,539.8203593,12585.01501,-13638.36496,9116.739817
673,2.24,172.374,523.38,991.076,-60.66066066,-114.4144144,570.2702703,-10551.09163,14789.56434,-6943.880818
674,2.24333,172.172,522.999,992.975,-95.7957958,-65.16516517,547.1471471,-363.4210895,-19182.20751,-1391.04417
675,2.24666,171.853,522.782,994.797,-97.00598802,-129.0419162,542.5149701,4048.654054,8605.274212,-681.0568322
676,2.25,171.529,522.351,996.609,-83.48348348,-100.3003003,540.2402402,-5140.275411,5050.09514,2074.146218
677,2.25333,171.251,522.017,998.408,-100.6006006,-83.48348348,547.1471471,-538.9216157,-7567.312687,-8583.865734
678,2.25666,170.916,521.739,1000.23,-102.3952096,-108.6826347,518.5628743,13304.56635,-2165.65305,17639.10276
679,2.26,170.574,521.376,1001.962,-57.95795796,-115.9159159,577.4774775,-7484.96244,2525.04757,-9919.82974
680,2.26333,170.381,520.99,1003.885,-82.88288288,-107.5075075,544.4444444,-5859.557567,7379.392123,-3636.370902
681,2.26666,170.105,520.632,1005.698,-102.3952096,-82.93413174,532.3353293,-2249.910278,-1962.681962,8660.458659
682,2.27,169.763,520.355,1007.476,-109.9099099,-89.48948949,561.2612613,8116.224332,901.8027036,-6853.700547
683,2.27333,169.397,520.057,1009.345,-82.88288288,-86.48648649,538.4384384,-375.0311243,-8283.894835,8417.005234
684,2.27666,169.121,519.769,1011.138,-84.13173653,-114.0718563,566.4670659,4959.332024,-1181.485548,-9290.907315
685,2.28,168.84,519.388,1013.03,-67.56756757,-118.018018,535.4354354,-14158.30245,9288.567847,6312.618925
686,2.28333,168.615,518.995,1014.813,-114.7147147,-87.08708709,556.4564565,3339.910013,-8373.265103,-859.9525782
687,2.28666,168.233,518.705,1016.666,-103.5928144,-114.9700599,553.5928144,7459.322064,-7386.101724,-6964.815581
688,2.29,167.887,518.321,1018.515,-78.67867868,-139.6396396,530.3303303,-2975.948922,18667.31596,9108.207306
689,2.29333,167.625,517.856,1020.281,-88.58858859,-77.47747748,560.6606607,3765.97129,-12877.41861,-3471.130406
690,2.29666,167.33,517.598,1022.148,-76.04790419,-120.3592814,549.1017964,-10408.05587,1779.900306,2921.276183
691,2.3,167.076,517.196,1023.982,-110.8108108,-114.4144144,558.8588589,23446.87029,-3787.571355,-7304.601899
692,2.30333,166.707,516.815,1025.843,-32.73273273,-127.027027,534.5345345,-25954.63781,3081.249238,5992.937967
693,2.30666,166.598,516.392,1027.623,-119.1616766,-116.7664671,554.491018,2769.990041,-1723.369897,-850.1096744
694,2.31,166.2,516.002,1029.475,-109.9099099,-122.5225225,551.6516517,8567.125684,1983.965948,-1533.064596
695,2.31333,165.834,515.594,1031.312,-81.38138138,-115.9159159,546.5465465,612.6318367,-11494.20446,-41.85012546
696,2.31666,165.563,515.208,1033.132,-79.34131737,-154.1916168,546.4071856,4064.536407,15505.7528,3548.225338
697,2.32,165.298,514.693,1034.957,-65.76576577,-102.4024024,558.2582583,-4148.292437,450.9013518,-6132.258385
698,2.32333,165.079,514.352,1036.816,-79.57957958,-100.9009009,537.8378378,-16382.02911,-9799.409379,5900.057688
699,2.32666,164.814,514.016,1038.607,-134.1317365,-133.5329341,557.4850299,24424.90538,11658.18549,-13434.85549
700,2.33,164.366,513.57,1040.469,-52.55255255,-94.59459459,512.6126126,-5951.897844,-9468.928388,16863.71056
701,2.33333,164.191,513.255,1042.176,-72.37237237,-126.1261261,568.7687688,-10724.16215,-5730.767181,-2399.497194
702,2.33666,163.95,512.835,1044.07,-108.0838323,-145.2095808,560.7784431,13479.27224,3915.403804,-10914.40682
703,2.34,163.589,512.35,1045.943,-63.06306306,-132.1321321,524.3243243,-14248.48272,4869.734599,8747.486225
704,2.34333,163.379,511.91,1047.689,-110.5105105,-115.9159159,553.4534535,15833.65747,-3492.19047,-4183.932543
705,2.34666,163.011,511.524,1049.532,-57.78443114,-127.5449102,539.5209581,-8233.788667,5279.940201,5969.61119
706,2.35,162.818,511.098,1051.334,-85.28528529,-109.9099099,559.4594595,3066.129192,-15060.10515,-5681.357033
707,2.35333,162.534,510.732,1053.197,-75.07507508,-160.0600601,540.5405405,-1101.333302,13540.54059,11741.7952
708,2.35666,162.284,510.199,1054.997,-78.74251497,-114.9700599,579.6407186,-6184.695937,-11432.06385,-20427.93627
709,2.36,162.021,509.815,1056.933,-99.3993994,-153.1531532,511.4114114,5230.455681,5771.537303,6763.520277
710,2.36333,161.69,509.305,1058.636,-81.98198198,-133.9339339,533.9339339,6727.070168,5425.126265,17861.63355
711,2.36666,161.417,508.859,1060.414,-59.58083832,-115.8682635,593.4131737,-11112.53245,-11792.51251,-16639.3221
712,2.37,161.218,508.472,1062.396,-96.6966967,-155.2552553,537.8378378,13256.49974,15871.72758,-180.3605407
713,2.37333,160.896,507.955,1064.187,-52.55255255,-102.4024024,537.2372372,-11910.81571,-17889.98363,8777.726316
714,2.37666,160.721,507.614,1065.976,-92.21556886,-161.9760479,566.4670659,456.5503508,9205.034932,-18641.57535
715,2.38,160.413,507.073,1067.868,-90.69069069,-131.2312312,504.2042042,5500.996492,-3156.309463,15781.54731
716,2.38333,160.111,506.636,1069.547,-72.37237237,-141.7417417,556.7567568,-2901.9687,-8414.035225,578.3417339
717,2.38666,159.87,506.164,1071.401,-82.03592814,-169.760479,558.6826347,4062.113675,18099.15261,2750.069802
718,2.39,159.596,505.597,1073.267,-68.46846847,-109.3093093,567.8678679,901.8027036,-11993.97596,-14158.30245
719,2.39333,159.368,505.233,1075.158,-65.46546547,-149.2492492,520.7207207,-9741.359205,-1664.014989,8612.755821
720,2.39666,159.15,504.736,1076.892,-97.90419162,-154.7904192,549.4011976,13398.51451,-3555.762726,-2562.981067
721,2.4,158.823,504.219,1078.727,-53.15315315,-166.6666667,540.8408408,-8026.044062,15240.46569,-2705.408111
722,2.40333,158.646,503.664,1080.528,-79.87987988,-115.9159159,531.8318318,-467.641402,-11494.20446,8243.124713
723,2.40666,158.38,503.278,1082.299,-81.43712575,-154.1916168,559.2814371,5501.216373,-1936.839489,-755.892326
724,2.41,158.108,502.763,1084.167,-63.06306306,-160.6606607,556.7567568,-1352.704055,7575.14271,-3967.931896
725,2.41333,157.898,502.228,1086.021,-67.56756757,-135.4354354,543.5435435,6084.738242,-5812.307425,-668.5220042
726,2.41666,157.673,501.777,1087.831,-47.30538922,-154.7904192,541.3173653,-10741.85448,-1397.916257,10826.3809
727,2.42,157.515,501.26,1089.639,-83.18318318,-159.4594595,577.4774775,-3877.751625,5771.537303,-23176.32948
728,2.42333,157.238,500.729,1091.562,-96.0960961,-140.2402402,500.3003003,14651.86393,-4818.974447,12677.07801
729,2.42666,156.918,500.262,1093.228,-47.30538922,-156.2874251,542.5149701,-5706.879385,3545.802606,11816.47064
730,2.43,156.76,499.74,1095.04,-66.36636637,-144.4444444,581.981982,8567.125684,-9919.82974,-19208.39759
